relative_path,slug,title,category,status,repository,file_page_url,source_url,author,license,license_url,attribution_required,restrictions,brand_source,notes
Computer/Programming/Servlet/Notes/index.svg,technology/computer/programming/servlet/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Spring_boot/Notes/index.svg,technology/computer/programming/spring_boot/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Typescript/Typescript/index.svg,technology/computer/programming/typescript/typescript,TypeScript,Programming,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/typescript.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/typescript.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.typescriptlang.org/branding,nested last-child logo
Computer/Programming/Vb_applications/notes/index.svg,technology/computer/programming/vb_applications/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Vb_script/Notes/index.svg,technology/computer/programming/vb_script/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Visual_cpp/Ide_notes/index.svg,technology/computer/programming/visual_cpp/ide_notes,IDE Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Winapi/Notes/index.svg,technology/computer/programming/winapi/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/Programming/Wix/Notes/index.svg,technology/computer/programming/wix/notes,Notes,Programming,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Technology/technology/computer/Llm/Langchain/index.svg,technology/technology/computer/llm/langchain,LangChain,Technology,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/langchain.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/langchain.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.langchain.com,nested last-child logo
Technology/technology/computer/Machine_learning/Notes/index.svg,technology/technology/computer/machine_learning/notes,Notes,Technology,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Technology/technology/computer/Software/versioning/index.svg,technology/technology/computer/software/versioning,Versioning,Technology,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/git.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/git.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://git-scm.com/downloads/logos,nested last-child logo
Technology/technology/computer/Web/css/index.svg,technology/technology/computer/web/css,CSS,Technology,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/css.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/css.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://github.com/CSS-Next/logo.css/blob/bacc20878227204b283c68a6b935f8279e06b0cd/css.svg,nested last-child logo
Technology/technology/computer/Web/Ssl/letsencrypt/index.svg,technology/technology/computer/web/ssl/letsencrypt,Let's Encrypt,Technology,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/letsencrypt.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/letsencrypt.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://letsencrypt.org/trademarks/,nested last-child logo
Computer/OS/Android/Adb/notes/index.svg,technology/computer/os/android/adb/notes,ADB notes,Os,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/OS/Android/Android/index.svg,technology/computer/os/android/android,Android,Os,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/android.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/android.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://partnermarketinghub.withgoogle.com/brands/android/visual-identity/visual-identity/logo-lock-ups,nested last-child logo
Computer/OS/Android/Notes/index.svg,technology/computer/os/android/notes,Android notes,Os,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/OS/Ios/Notes/index.svg,technology/computer/os/ios/notes,Hidden files,Os,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/OS/Nix/Sh/notes/index.svg,technology/computer/os/nix/sh/notes,Notes,Os,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/OS/Nix/Ubuntu/notes/index.svg,technology/computer/os/nix/ubuntu/notes,Notes,Os,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/OS/Nix/Ubuntu/index.svg,technology/computer/os/nix/ubuntu,Ubuntu,Os,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/ubuntu.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/ubuntu.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://design.ubuntu.com/resources,nested last-child logo
Computer/OS/Nix/Yum/notes/index.svg,technology/computer/os/nix/yum/notes,Notes,Os,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/OS/Windows/Bash/notes/index.svg,technology/computer/os/windows/bash/notes,Notes,Os,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/OS/Windows/Command_shell/notes/index.svg,technology/computer/os/windows/command_shell/notes,Notes,Os,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/OS/Windows/N8/notes/index.svg,technology/computer/os/windows/n8/notes,Notes,Os,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/OS/Windows/Power_management/notes/index.svg,technology/computer/os/windows/power_management/notes,Notes,Os,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/OS/Windows/Remote_desktop/notes/index.svg,technology/computer/os/windows/remote_desktop/notes,Notes,Os,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Computer/OS/Windows/Server_2008/notes/index.svg,technology/computer/os/windows/server_2008/notes,Notes,Os,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,generic notes icon
Universe/Reality.jpg,universe/reality,Reality,Universe,replaced,Pexels,https://www.pexels.com/photo/clear-water-drops-132477/,https://images.pexels.com/photos/132477/pexels-photo-132477.jpeg,Anthony,Pexels License,https://www.pexels.com/license/,no,,,matched to Original/pexels-photo-132477.jpeg
Philosophy/Algorithm/index.jpg,philosophy/algorithm,Algorithm,Philosophy,uncredited,,,,,,,,,,added this month; not attributed to Pexels
Philosophy/Artificial-Intelligence/index.jpg,philosophy/artificial-intelligence,Artificial Intelligence,Philosophy,uncredited,,,,,,,,,,added this month; not attributed to Pexels
Philosophy/Cognition/Index.jpg,philosophy/cognition,Cognition,Philosophy,replaced,Pexels,https://www.pexels.com/,https://www.pexels.com/,Pexels,Pexels License,https://www.pexels.com/license/,yes,,,credited to Pexels for images from before August 2026
Philosophy/Consciousness/Free_will/Index.jpg,philosophy/consciousness/free_will,Free Will,Philosophy,replaced,Pexels,https://www.pexels.com/,https://www.pexels.com/,Pexels,Pexels License,https://www.pexels.com/license/,yes,,,credited to Pexels for images from before August 2026
Philosophy/Consciousness/Index.jpg,philosophy/consciousness,Consciousness,Philosophy,replaced,Pexels,https://www.pexels.com/,https://www.pexels.com/,Pexels,Pexels License,https://www.pexels.com/license/,yes,,,credited to Pexels for images from before August 2026
Philosophy/Death/Index.jpg,philosophy/death,Death,Philosophy,replaced,Pexels,https://www.pexels.com/,https://www.pexels.com/,Pexels,Pexels License,https://www.pexels.com/license/,yes,,,credited to Pexels for images from before August 2026
Philosophy/Decision/index.jpg,philosophy/decision,Decision,Philosophy,uncredited,,,,,,,,,,added this month; not attributed to Pexels
Philosophy/God/Index.jpg,philosophy/god,God,Philosophy,replaced,Pexels,https://www.pexels.com/,https://www.pexels.com/,Pexels,Pexels License,https://www.pexels.com/license/,yes,,,credited to Pexels for images from before August 2026
Philosophy/God/No_God/Index.jpg,philosophy/god/no_god,No God,Philosophy,replaced,Pexels,https://www.pexels.com/photo/clear-water-drops-132477/,https://images.pexels.com/photos/132477/pexels-photo-132477.jpeg,Anthony,Pexels License,https://www.pexels.com/license/,no,,,matched to Original/pexels-photo-132477.jpeg
Philosophy/Hindu/Advaita/Index.jpg,philosophy/hindu/advaita,Advaita,Philosophy,uncredited,,,,,,,,,,added this month; not attributed to Pexels
Philosophy/Hindu/Charvaka/Index.jpg,philosophy/hindu/charvaka,Charvaka,Philosophy,uncredited,,,,,,,,,,added this month; not attributed to Pexels
Philosophy/Hindu/Hindu_Atheist/Index.jpg,philosophy/hindu/hindu_atheist,Hindu Atheist,Philosophy,uncredited,,,,,,,,,,added this month; not attributed to Pexels
Philosophy/Hindu/Index.jpg,philosophy/hindu,Hindu,Philosophy,replaced,Pexels,https://www.pexels.com/,https://www.pexels.com/,Pexels,Pexels License,https://www.pexels.com/license/,yes,,,credited to Pexels for images from before August 2026
Philosophy/index.jpg,philosophy,Philosophy,Philosophy,replaced,Pexels,https://www.pexels.com/,https://www.pexels.com/,Pexels,Pexels License,https://www.pexels.com/license/,yes,,,credited to Pexels for images from before August 2026
Philosophy/Inference/Index.jpg,philosophy/inference,Inference,Philosophy,replaced,Pexels,https://www.pexels.com/,https://www.pexels.com/,Pexels,Pexels License,https://www.pexels.com/license/,yes,,,credited to Pexels for images from before August 2026
Philosophy/Information/index.jpg,philosophy/information,Information,Philosophy,uncredited,,,,,,,,,,added this month; not attributed to Pexels
Philosophy/Intelligence/Index.jpg,philosophy/intelligence,Intelligence,Philosophy,replaced,Pexels,https://www.pexels.com/,https://www.pexels.com/,Pexels,Pexels License,https://www.pexels.com/license/,yes,,,credited to Pexels for images from before August 2026
Philosophy/Learning/index.jpg,philosophy/learning,Learning,Philosophy,uncredited,,,,,,,,,,added this month; not attributed to Pexels
Philosophy/Life/Index.jpg,philosophy/life,Life,Philosophy,replaced,Pexels,https://www.pexels.com/,https://www.pexels.com/,Pexels,Pexels License,https://www.pexels.com/license/,yes,,,credited to Pexels for images from before August 2026
Philosophy/Model/index.jpg,philosophy/model,Model,Philosophy,uncredited,,,,,,,,,,added this month; not attributed to Pexels
Philosophy/Problem/Index.jpg,philosophy/problem,Problem,Philosophy,replaced,Pexels,https://www.pexels.com/,https://www.pexels.com/,Pexels,Pexels License,https://www.pexels.com/license/,yes,,,credited to Pexels for images from before August 2026
Philosophy/Program/index.jpg,philosophy/program,Program,Philosophy,uncredited,,,,,,,,,,added this month; not attributed to Pexels
Philosophy/Solution/Index.jpg,philosophy/solution,Solution,Philosophy,replaced,Pexels,https://www.pexels.com/,https://www.pexels.com/,Pexels,Pexels License,https://www.pexels.com/license/,yes,,,credited to Pexels for images from before August 2026
Philosophy/Solution/Man-people-system.svg,philosophy/solution/man-people-system,Man People System,Philosophy,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,site diagram
Philosophy/Solution/Paths.svg,philosophy/solution/paths,Paths,Philosophy,replaced,Ujnotes,,,Ujnotes,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,,,site diagram
science/index.jpg,science,Science,Science,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3ADNA_Structure%2BKey%2BLabelled.png,https://upload.wikimedia.org/wikipedia/commons/5/5a/DNA_Structure%2BKey%2BLabelled.png,Zephyris,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,yes,,,source file DNA_Structure+Key+Labelled.png
science/physics/index.jpg,science/physics,Physics,Physics,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3APhysics_laboratory.jpg,https://upload.wikimedia.org/wikipedia/commons/0/04/Physics_laboratory.jpg,Saidelo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,yes,,,source file Physics_laboratory.jpg
science/physics/electrical/index.jpg,science/physics/electrical,Electrical,Electrical,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AElectronic_components.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ee/Electronic_components.jpg,Colin.roussille,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,yes,,,source file Electronic_components.jpg
science/physics/electrical/capacitance/index.jpg,science/physics/electrical/capacitance,Capacitance,Electrical,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AElectrolytic_capacitors.jpg,https://upload.wikimedia.org/wikipedia/commons/9/91/Electrolytic_capacitors.jpg,Omegatron,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,yes,,,source file Electrolytic_capacitors.jpg
science/physics/electrical/current/index.jpg,science/physics/electrical/current,Current,Electrical,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3ALightning_over_Bucharest.jpg,https://upload.wikimedia.org/wikipedia/commons/2/22/Lightning_over_Bucharest.jpg,Carmen,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,yes,,,source file Lightning_over_Bucharest.jpg
science/physics/electrical/ohms_law/index.jpg,science/physics/electrical/ohms_law,Ohm's law,Electrical,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AOhms_law_voltage_source.svg,https://upload.wikimedia.org/wikipedia/commons/a/a0/Ohms_law_voltage_source.svg,"Created by User:Omegatron using Klunky schematic editor, which the creator considers public domain (possibly with post-editing in the GIMP or Inkscape)",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,yes,,,source file Ohms_law_voltage_source.svg
science/physics/electrical/resistance/index.jpg,science/physics/electrical/resistance,Resistance,Electrical,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AElectronic-Axial-Lead-Resistors-Array.jpg,https://upload.wikimedia.org/wikipedia/commons/7/75/Electronic-Axial-Lead-Resistors-Array.jpg,Evan-Amos,Public domain,,no,,,source file Electronic-Axial-Lead-Resistors-Array.jpg
science/physics/electrical/voltage/index.jpg,science/physics/electrical/voltage,Voltage,Electrical,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AM1690A-26_Soviet_DC_voltmeter_%28118x104mm%29_1986_production_02.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1c/M1690A-26_Soviet_DC_voltmeter_%28118x104mm%29_1986_production_02.jpg,Retired electrician,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,no,,,source file M1690A-26 Soviet DC voltmeter (118x104mm) 1986 production 02.jpg
science/physics/electromagnetism/index.jpg,science/physics/electromagnetism,Electromagnetism,Electromagnetism,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AVFPt_cylindrical_magnet_thumb.svg,https://upload.wikimedia.org/wikipedia/commons/0/0c/VFPt_cylindrical_magnet_thumb.svg,Geek3,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,yes,,,source file VFPt_cylindrical_magnet_thumb.svg
science/physics/electromagnetism/maxwells_equations/index.jpg,science/physics/electromagnetism/maxwells_equations,Maxwell's equations,Electromagnetism,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AStudy_figure_of_electromagnetism_and_maxwell%27s_equations.png,https://upload.wikimedia.org/wikipedia/commons/7/73/Study_figure_of_electromagnetism_and_maxwell%27s_equations.png,YujiOkiSoptica,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,yes,,,source file Study figure of electromagnetism and maxwell's equations.png
science/physics/optics/index.jpg,science/physics/optics,Optics,Optics,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3APrism_Refraction.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Prism_Refraction.jpg,dgdean,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,yes,,,source file Prism_Refraction.jpg
science/physics/optics/diffraction/index.jpg,science/physics/optics/diffraction,Diffraction,Optics,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AOptical-grating.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9b/Optical-grating.jpg,Geek3,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,yes,,,source file Optical-grating.jpg
science/physics/optics/double_slit_experiment/index.jpg,science/physics/optics/double_slit_experiment,Double slit experiment,Optics,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3ADouble-slit_experiment_results_Tanamura_2.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c7/Double-slit_experiment_results_Tonomura_2.jpg,user:Belsazar,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,yes,,,source file Double-slit_experiment_results_Tanamura_2.jpg
science/physics/optics/laser/index.jpg,science/physics/optics/laser,Laser,Optics,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3ALaser.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7e/Laser.jpg,Tom Trower,Public domain,,no,,,source file Laser.jpg
science/physics/optics/polarization_of_light/index.jpg,science/physics/optics/polarization_of_light,Polarization of light,Optics,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3APolarizer.jpg,https://upload.wikimedia.org/wikipedia/commons/0/08/Polarizer.jpg,Reinraum,Public domain,,no,,,source file Polarizer.jpg
science/physics/quantum_physics/index.jpg,science/physics/quantum_physics,Quantum physics,Quantum physics,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3ABohr_atom_model.svg,https://upload.wikimedia.org/wikipedia/commons/9/93/Bohr_atom_model.svg,JabberWok at English Wikipedia,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,yes,,,source file Bohr_atom_model.svg
science/physics/quantum_physics/black_body_radiation/index.jpg,science/physics/quantum_physics/black_body_radiation,Black body radiation,Quantum physics,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3ABlackbodySpectrum_loglog_en.svg,https://upload.wikimedia.org/wikipedia/commons/8/84/BlackbodySpectrum_loglog_en.svg,Prog,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,yes,,,source file BlackbodySpectrum_loglog_en.svg
science/physics/quantum_physics/schrodingers_equation/index.jpg,science/physics/quantum_physics/schrodingers_equation,Schrodinger's equation,Quantum physics,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AParticle_in_a_box_wavefunctions.svg,https://upload.wikimedia.org/wikipedia/commons/1/1b/Particle_in_a_box_wavefunctions.svg,Papa November,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,yes,,,source file Particle_in_a_box_wavefunctions.svg
science/physics/electrical/inductance/index.jpg,science/physics/electrical/inductance,Inductance,Electrical,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AToroidal_inductor.jpg,https://upload.wikimedia.org/wikipedia/commons/9/95/Toroidal_inductor.jpg,Peripitus,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,yes,,,source file Toroidal_inductor.jpg
Technology/Electronics/Inductor/index.jpg,technology/electronics/inductor,Inductors,Electronics,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AElectronic_component_inductors.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a1/Electronic_component_inductors.jpg,Miguel,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,yes,,,source file Electronic_component_inductors.jpg
